Category,x,y,z
2021-12-15 18:34:43,"0,17955","0,11916","0,14209"
2021-12-15 18:34:45,"0,14991","0,10793","0,19432"
2021-12-15 18:34:47,"0,19662","0,14608","0,1697"
2021-12-15 18:34:50,"0,14137","0,12066","0,15786"
2021-12-15 18:34:52,"0,18612","0,1439","0,19866"
2021-12-15 18:34:54,"0,22247","0,14382","0,15901"
2021-12-15 18:34:56,"0,19149","0,11643","0,16562"
2021-12-15 18:34:59,"0,19292","0,15925","0,21297"
2021-12-15 18:35:01,"0,16581","0,1157","0,14639"
2021-12-15 18:35:03,"0,16778","0,16992","0,1541"
2021-12-15 18:35:06,"0,16648","0,12517","0,16873"
2021-12-15 18:35:09,"0,2199","0,14587","0,17662"
2021-12-15 18:35:11,"0,17002","0,12626","0,15388"
2021-12-15 18:35:13,"0,13988","0,12394","0,16871"
2021-12-15 18:35:16,"0,18033","0,12818","0,16724"
2021-12-15 18:35:19,"0,19753","0,12251","0,15741"
2021-12-15 18:35:21,"0,26231","0,16391","0,21118"
2021-12-15 18:35:24,"0,15085","0,12493","0,19433"
2021-12-15 18:35:26,"0,16394","0,11613","0,14403"
2021-12-15 18:35:28,"0,1745","0,12639","0,18213"
2021-12-15 18:35:30,"0,17378","0,12322","0,16993"
2021-12-15 18:35:32,"0,17613","0,13707","0,23694"
2021-12-15 18:35:35,"0,17937","0,13858","0,17698"
2021-12-15 18:35:37,"0,18267","0,21834","0,1394"
2021-12-15 18:35:40,"0,16558","0,11234","0,1823"
2021-12-15 18:35:42,"0,18166","0,12146","0,15979"
2021-12-15 18:35:44,"0,13191","0,13224","0,17089"
2021-12-15 18:35:46,"0,15129","0,11854","0,17894"
2021-12-15 18:35:49,"0,19589","0,11794","0,14233"
2021-12-15 18:35:51,"0,17987","0,15719","0,16795"
2021-12-15 18:35:53,"0,21765","0,13297","0,17736"
2021-12-15 18:35:56,"0,16869","0,17098","0,16738"
2021-12-15 18:35:59,"0,12017","0,1248","0,15819"
2021-12-15 18:36:01,"0,15135","0,1291","0,20285"
2021-12-15 18:36:03,"0,17729","0,147","0,12978"
2021-12-15 18:36:06,"0,14684","0,13144","0,14429"
2021-12-15 18:36:09,"0,18308","0,11612","0,19852"
2021-12-15 18:36:11,"0,16971","0,13207","0,19548"
2021-12-15 18:36:13,"0,13746","0,12249","0,14905"
2021-12-15 18:36:16,"0,11484","0,10453","0,16339"
2021-12-15 18:36:18,"0,15194","0,13735","0,18617"
2021-12-15 18:36:21,"0,20914","0,16793","0,15689"
2021-12-15 18:36:23,"0,18104","0,17338","0,199"
2021-12-15 18:36:25,"0,17524","0,14089","0,17157"
2021-12-15 18:36:28,"0,14915","0,15164","0,14701"
2021-12-15 18:36:31,"0,15163","0,14821","0,17564"
2021-12-15 18:36:33,"0,16223","0,13828","0,16931"
2021-12-15 18:36:35,"0,15721","0,13707","0,22226"
2021-12-15 18:36:37,"0,1744","0,09982","0,18541"
2021-12-15 18:36:39,"0,16451","0,11859","0,15061"
2021-12-15 18:36:41,"0,1443","0,13436","0,16222"
2021-12-15 18:36:44,"0,15567","0,12133","0,16363"
2021-12-15 18:36:46,"0,15332","0,15742","0,20212"
2021-12-15 18:36:48,"0,14209","0,15654","0,15565"
2021-12-15 18:36:51,"0,14257","0,15502","0,16561"
2021-12-15 18:36:54,"0,1696","0,14095","0,20739"
2021-12-15 18:36:56,"0,17129","0,14139","0,23007"
2021-12-15 18:36:58,"0,13612","0,11244","0,15661"
2021-12-15 18:37:00,"0,13802","0,16045","0,20422"
2021-12-15 18:37:02,"0,16468","0,11702","0,17196"
2021-12-15 18:37:04,"0,14603","0,13537","0,15829"
2021-12-15 18:37:06,"0,15073","0,15615","0,16664"
2021-12-15 18:37:09,"0,16441","0,16212","0,16072"
2021-12-15 18:37:11,"0,17066","0,12829","0,16508"
2021-12-15 18:37:13,"0,1753","0,13309","0,16031"
2021-12-15 18:37:15,"0,14072","0,14452","0,19579"
2021-12-15 18:37:18,"0,15818","0,1257","0,17513"
2021-12-15 18:37:21,"0,16085","0,12172","0,13882"
2021-12-15 18:37:23,"0,15","0,11492","0,18809"
2021-12-15 18:37:26,"0,16767","0,13803","0,16029"
2021-12-15 18:37:29,"0,1649","0,13481","0,22211"
2021-12-15 18:37:31,"0,1719","0,13767","0,16955"
2021-12-15 18:37:33,"0,21014","0,10996","0,15258"
2021-12-15 18:37:36,"0,15542","0,17249","0,19014"
2021-12-15 18:37:38,"0,1516","0,11714","0,17655"
2021-12-15 18:37:41,"0,18371","0,15118","0,20823"
2021-12-15 18:37:43,"0,16047","0,13452","0,16939"
2021-12-15 18:37:45,"0,1622","0,12155","0,16682"
2021-12-15 18:37:47,"0,13116","0,12167","0,16217"
2021-12-15 18:37:50,"0,14381","0,15555","0,17679"
2021-12-15 18:37:52,"0,17376","0,12799","0,18907"
2021-12-15 18:37:54,"0,15943","0,14396","0,14795"
2021-12-15 18:37:57,"0,15082","0,14281","0,1664"
2021-12-15 18:38:00,"0,15028","0,1146","0,18087"
2021-12-15 18:38:02,"0,14435","0,10684","0,16944"
2021-12-15 18:38:04,"0,13678","0,13811","0,18462"
2021-12-15 18:38:06,"0,17245","0,13572","0,17617"
2021-12-15 18:38:09,"0,15565","0,13334","0,17407"
2021-12-15 18:38:11,"0,18776","0,12894","0,14208"
2021-12-15 18:38:13,"0,16408","0,12393","0,17229"
2021-12-15 18:38:16,"0,15204","0,10885","0,20838"
2021-12-15 18:38:19,"0,16288","0,1196","0,14947"
2021-12-15 18:38:21,"0,20012","0,15999","0,19933"
2021-12-15 18:38:23,"0,14592","0,14501","0,14599"
2021-12-15 18:38:26,"0,14659","0,13183","0,1911"
2021-12-15 18:38:29,"0,15228","0,12331","0,16782"
2021-12-15 18:38:31,"0,13926","0,14153","0,17281"
2021-12-15 18:38:33,"0,2074","0,11056","0,15021"
2021-12-15 18:38:36,"0,14167","0,14009","0,16053"
2021-12-15 18:38:38,"0,14545","0,11198","0,12012"
2021-12-15 18:38:41,"0,15806","0,12492","0,19671"
2021-12-15 18:38:43,"0,17697","0,1206","0,18592"
2021-12-15 18:38:46,"0,1385","0,11301","0,13654"
2021-12-15 18:38:49,"0,1414","0,13722","0,15143"
2021-12-15 18:38:51,"0,1778","0,14194","0,18299"
2021-12-15 18:38:53,"0,17865","0,15312","0,17042"
2021-12-15 18:38:56,"0,17696","0,09855","0,18598"
2021-12-15 18:38:58,"0,13524","0,13725","0,17467"
2021-12-15 18:39:01,"0,18752","0,15362","0,13618"
2021-12-15 18:39:04,"0,17095","0,11631","0,16926"
2021-12-15 18:39:06,"0,16269","0,13624","0,15333"
2021-12-15 18:39:08,"0,14688","0,10707","0,19439"
2021-12-15 18:39:10,"0,14978","0,1584","0,18033"
2021-12-15 18:39:12,"0,14966","0,11956","0,19713"
2021-12-15 18:39:15,"0,13896","0,1219","0,15016"
2021-12-15 18:39:17,"0,17066","0,15767","0,15546"
2021-12-15 18:39:19,"0,13812","0,11359","0,18807"
2021-12-15 18:39:22,"0,15714","0,12241","0,16221"
2021-12-15 18:39:24,"0,15432","0,16062","0,17513"
2021-12-15 18:39:27,"0,17867","0,15015","0,17199"
2021-12-15 18:39:29,"0,16849","0,12839","0,14742"
2021-12-15 18:39:31,"0,17474","0,13473","0,13985"
2021-12-15 18:39:34,"0,1929","0,12736","0,15238"
2021-12-15 18:39:37,"0,1748","0,15484","0,21"
2021-12-15 18:39:39,"0,15322","0,11657","0,15054"
2021-12-15 18:39:42,"0,14664","0,1126","0,16977"
2021-12-15 18:39:45,"0,15703","0,13347","0,18742"
2021-12-15 18:39:47,"0,18364","0,13095","0,16614"
2021-12-15 18:39:49,"0,15792","0,1303","0,20425"
2021-12-15 18:39:52,"0,16421","0,12931","0,1892"
2021-12-15 18:39:55,"0,13768","0,12423","0,16072"
2021-12-15 18:39:57,"0,1548","0,15315","0,16948"
2021-12-15 18:39:59,"0,15985","0,12664","0,20414"
2021-12-15 18:40:02,"0,17652","0,12611","0,15051"
2021-12-15 18:40:04,"0,17552","0,11208","0,16579"
2021-12-15 18:40:06,"0,17882","0,11571","0,1928"
2021-12-15 18:40:08,"0,17737","0,15622","0,17154"
2021-12-15 18:40:11,"0,18774","0,12177","0,1912"
2021-12-15 18:40:13,"0,16597","0,13022","0,16182"
2021-12-15 18:40:15,"0,14278","0,12706","0,16822"
2021-12-15 18:40:17,"0,14463","0,16655","0,18528"
2021-12-15 18:40:19,"0,17206","0,13473","0,11753"
2021-12-15 18:40:21,"0,14502","0,13279","0,15309"
2021-12-15 18:40:24,"0,17243","0,14497","0,16225"
2021-12-15 18:40:26,"0,16325","0,14213","0,14898"
2021-12-15 18:40:28,"0,12795","0,12967","0,16864"
2021-12-15 18:40:31,"0,15452","0,1313","0,17788"
2021-12-15 18:40:34,"0,12675","0,15505","0,15529"
2021-12-15 18:40:36,"0,18137","0,12926","0,18644"
2021-12-15 18:40:38,"0,16343","0,1127","0,16937"
2021-12-15 18:40:41,"0,15464","0,13018","0,15701"
2021-12-15 18:40:44,"0,16118","0,11299","0,20305"
2021-12-15 18:40:46,"0,15587","0,14448","0,17058"
2021-12-15 18:40:48,"0,16268","0,13379","0,13331"
2021-12-15 18:40:51,"0,13563","0,12385","0,18712"
2021-12-15 18:40:53,"0,1395","0,17917","0,19304"
2021-12-15 18:40:56,"0,16445","0,13262","0,17899"
2021-12-15 18:40:58,"0,14337","0,14126","0,15786"
2021-12-15 18:41:01,"0,16944","0,17373","0,14734"
2021-12-15 18:41:04,"0,12619","0,13244","0,20736"
2021-12-15 18:41:06,"0,13574","0,15035","0,14588"
2021-12-15 18:41:08,"0,15111","0,14461","0,14527"
2021-12-15 18:41:11,"0,181","0,16091","0,14143"
2021-12-15 18:41:14,"0,1954","0,09573","0,13888"
2021-12-15 18:41:16,"0,16733","0,1247","0,13856"
2021-12-15 18:41:18,"0,15748","0,13734","0,17294"
2021-12-15 18:41:20,"0,14561","0,14739","0,19252"
2021-12-15 18:41:22,"0,15606","0,13561","0,15053"
2021-12-15 18:41:25,"0,17263","0,13367","0,15641"
2021-12-15 18:41:27,"0,16524","0,13206","0,21788"
2021-12-15 18:41:29,"0,19913","0,13795","0,20538"
2021-12-15 18:41:32,"0,15087","0,12736","0,14633"
2021-12-15 18:41:34,"0,1367","0,1336","0,15453"
2021-12-15 18:41:37,"0,16474","0,20284","0,15034"
2021-12-15 18:41:39,"0,16784","0,14942","0,18577"
2021-12-15 18:41:41,"0,12087","0,11766","0,14935"
2021-12-15 18:41:44,"0,15034","0,13487","0,14812"
2021-12-15 18:41:46,"0,16049","0,11178","0,15977"
2021-12-15 18:41:49,"0,16193","0,09831","0,17563"
2021-12-15 18:41:51,"0,12893","0,16873","0,15985"
2021-12-15 18:41:53,"0,1293","0,12582","0,1596"
2021-12-15 18:41:56,"0,16704","0,14449","0,19462"
2021-12-15 18:41:59,"0,15851","0,13111","0,18501"
2021-12-15 18:42:01,"0,1985","0,12318","0,14109"
2021-12-15 18:42:04,"0,15969","0,12633","0,16525"
2021-12-15 18:42:06,"0,15612","0,10265","0,15892"
2021-12-15 18:42:08,"0,17183","0,15702","0,17048"
2021-12-15 18:42:11,"0,15163","0,15574","0,20328"
2021-12-15 18:42:14,"0,17782","0,19205","0,19745"
2021-12-15 18:42:16,"0,15968","0,14499","0,19782"
2021-12-15 18:42:18,"0,15631","0,11904","0,2056"
2021-12-15 18:42:21,"0,15056","0,15064","0,13838"
2021-12-15 18:42:23,"0,16293","0,11549","0,14523"
2021-12-15 18:42:26,"0,15795","0,14958","0,22817"
2021-12-15 18:42:28,"0,1557","0,14971","0,20351"
2021-12-15 18:42:31,"0,13569","0,16318","0,14656"
2021-12-15 18:42:33,"0,15487","0,18081","0,1604"
2021-12-15 18:42:35,"0,12751","0,12513","0,17736"
2021-12-15 18:42:37,"0,14174","0,14785","0,1593"
2021-12-15 18:42:39,"0,1674","0,11687","0,15252"
2021-12-15 18:42:42,"0,15026","0,11972","0,19228"
2021-12-15 18:42:44,"0,17078","0,1305","0,16593"
2021-12-15 18:42:47,"0,1685","0,14898","0,15022"
2021-12-15 18:42:49,"0,19573","0,15091","0,18799"
2021-12-15 18:42:51,"0,16556","0,15205","0,15629"
2021-12-15 18:42:53,"0,17558","0,11441","0,15426"
2021-12-15 18:42:56,"0,18272","0,12737","0,17753"
2021-12-15 18:42:58,"0,16554","0,16226","0,19774"
2021-12-15 18:43:01,"0,17701","0,12614","0,15314"
2021-12-15 18:43:03,"0,13204","0,12841","0,15312"
2021-12-15 18:43:05,"0,12187","0,15218","0,1782"
2021-12-15 18:43:07,"0,15297","0,13413","0,17049"
2021-12-15 18:43:10,"0,1598","0,13418","0,14747"
2021-12-15 18:43:12,"0,14962","0,15716","0,15233"
2021-12-15 18:43:14,"0,13165","0,17435","0,19154"
2021-12-15 18:43:16,"0,17002","0,15983","0,17139"
2021-12-15 18:43:19,"0,16357","0,13602","0,16189"
