Category,x,y,z
2021-12-15 19:52:07,"0,96194","0,3775","0,83435"
2021-12-15 19:52:09,"0,54062","0,53481","1,1067"
2021-12-15 19:52:12,"0,80789","0,44475","0,69925"
2021-12-15 19:52:14,"0,92466","0,54362","0,97027"
2021-12-15 19:52:16,"0,62942","0,37123","0,48627"
2021-12-15 19:52:18,"0,79079","0,5182","0,99772"
2021-12-15 19:52:20,"1,21466","0,36915","0,56499"
2021-12-15 19:52:23,"0,57713","0,48523","1,05932"
2021-12-15 19:52:25,"0,96222","0,38263","0,54433"
2021-12-15 19:52:27,"0,19861","0,84295","0,14501"
2021-12-15 19:52:30,"0,18735","0,10534","0,20631"
2021-12-15 19:52:32,"0,15778","0,15591","0,18695"
2021-12-15 19:52:35,"0,25712","1,02938","0,18737"
2021-12-15 19:52:37,"0,23794","0,23237","0,17937"
2021-12-15 19:52:39,"0,49072","0,46583","0,87618"
2021-12-15 19:52:41,"1,44739","0,44469","0,74917"
2021-12-15 19:52:43,"0,69623","0,36874","0,47936"
2021-12-15 19:52:46,"1,04074","0,58325","1,25499"
2021-12-15 19:52:48,"0,54913","0,43938","0,73961"
2021-12-15 19:52:50,"1,07416","0,58304","1,32116"
2021-12-15 19:52:53,"0,57402","0,49646","1,24392"
2021-12-15 19:52:55,"0,73233","0,51626","1,12452"
2021-12-15 19:52:57,"0,602","0,54856","1,3925"
2021-12-15 19:53:00,"0,73079","0,54268","1,33671"
2021-12-15 19:53:02,"0,3361","2,42566","0,2083"
2021-12-15 19:53:04,"0,21919","0,18205","0,18551"
2021-12-15 19:53:07,"0,19588","0,1425","0,18655"
2021-12-15 19:53:09,"0,15397","0,11749","0,1524"
2021-12-15 19:53:11,"0,18249","0,78164","0,16742"
2021-12-15 19:53:13,"0,23355","0,25299","0,16387"
2021-12-15 19:53:15,"0,45848","0,44145","0,68776"
2021-12-15 19:53:18,"1,13492","0,495","0,75399"
2021-12-15 19:53:20,"0,52154","0,5206","0,92877"
2021-12-15 19:53:22,"0,74169","0,59953","1,03422"
2021-12-15 19:53:24,"0,46281","0,38164","0,47417"
2021-12-15 19:53:27,"1,02782","0,54425","0,98894"
2021-12-15 19:53:29,"0,43023","0,56264","1,0139"
2021-12-15 19:53:31,"0,64299","0,46128","0,83982"
2021-12-15 19:53:33,"0,54956","0,35767","0,61589"
2021-12-15 19:53:36,"0,5262","0,45969","0,83389"
2021-12-15 19:53:38,"0,47181","3,35068","0,21513"
2021-12-15 19:53:40,"0,20031","0,12252","0,20789"
2021-12-15 19:53:43,"0,29912","0,16091","0,22569"
2021-12-15 19:53:45,"0,15556","0,14482","0,14096"
2021-12-15 19:53:47,"0,19608","0,45938","0,17233"
2021-12-15 19:53:49,"0,27091","0,24278","0,17003"
2021-12-15 19:53:52,"0,806","0,50487","0,7482"
2021-12-15 19:53:54,"1,11802","0,40823","0,52187"
2021-12-15 19:53:56,"0,73419","0,49242","0,79528"
2021-12-15 19:53:58,"0,86226","0,57756","1,21575"
2021-12-15 19:54:01,"0,78875","0,58618","1,33137"
2021-12-15 19:54:03,"1,19363","0,49288","0,69632"
2021-12-15 19:54:05,"0,6321","0,63907","1,2865"
2021-12-15 19:54:07,"0,73313","0,753","1,34888"
2021-12-15 19:54:09,"0,64029","0,45152","0,80576"
2021-12-15 19:54:12,"0,62746","0,52179","0,93515"
2021-12-15 19:54:14,"0,41015","2,93921","0,2145"
2021-12-15 19:54:17,"0,21775","0,13204","0,16486"
2021-12-15 19:54:19,"0,35586","0,11923","0,20983"
2021-12-15 19:54:21,"0,15535","0,12232","0,20669"
2021-12-15 19:54:24,"0,36292","0,16695","0,1577"
2021-12-15 19:54:26,"0,82929","0,38997","0,52843"
2021-12-15 19:54:29,"1,54723","0,44887","0,80906"
2021-12-15 19:54:31,"1,30614","0,49175","1,11274"
2021-12-15 19:54:33,"0,63336","0,65433","1,57652"
2021-12-15 19:54:35,"0,78696","0,47269","0,96814"
2021-12-15 19:54:38,"1,09572","0,88098","1,56953"
2021-12-15 19:54:41,"0,7195","0,71455","1,37291"
2021-12-15 19:54:43,"1,01398","0,77776","1,45025"
2021-12-15 19:54:45,"0,9498","0,64001","1,09967"
2021-12-15 19:54:48,"0,87387","0,69048","1,57555"
2021-12-15 19:54:50,"0,58703","5,60331","0,35564"
2021-12-15 19:54:52,"0,22153","0,13478","0,17245"
2021-12-15 19:54:54,"0,17006","0,1536","0,16246"
2021-12-15 19:54:57,"0,15589","0,11498","0,19265"
2021-12-15 19:54:59,"0,20544","0,52848","0,1812"
2021-12-15 19:55:01,"0,49571","0,25086","0,31603"
2021-12-15 19:55:03,"0,49035","0,46805","0,72634"
2021-12-15 19:55:06,"0,53381","0,38425","0,43308"
2021-12-15 19:55:08,"0,47156","0,50358","0,88116"
2021-12-15 19:55:10,"0,89237","0,67497","1,66216"
2021-12-15 19:55:12,"0,58187","0,5156","0,89873"
2021-12-15 19:55:14,"1,03405","0,75011","1,49706"
2021-12-15 19:55:16,"0,68933","0,54677","1,07981"
2021-12-15 19:55:19,"0,81589","0,63752","1,5157"
2021-12-15 19:55:21,"0,628","0,58546","1,20785"
2021-12-15 19:55:24,"0,65875","0,59924","1,0724"
2021-12-15 19:55:26,"1,37538","0,17524","0,23896"
2021-12-15 19:55:28,"0,20314","0,12016","0,17919"
2021-12-15 19:55:30,"0,14266","0,1393","0,17871"
2021-12-15 19:55:32,"0,18165","0,14774","0,15557"
2021-12-15 19:55:35,"0,17731","0,50225","0,15439"
2021-12-15 19:55:37,"0,53677","0,30265","0,25868"
2021-12-15 19:55:39,"0,76","0,53777","0,80653"
2021-12-15 19:55:42,"0,99235","0,3794","0,50638"
2021-12-15 19:55:44,"1,06336","0,45768","0,82598"
2021-12-15 19:55:46,"1,14615","0,77017","1,83059"
2021-12-15 19:55:48,"1,08054","0,69451","1,36123"
2021-12-15 19:55:51,"1,15754","0,55073","1,12787"
2021-12-15 19:55:53,"0,94385","0,83762","1,96273"
2021-12-15 19:55:55,"1,52393","0,80714","1,91523"
2021-12-15 19:55:58,"1,08109","0,78966","1,89264"
2021-12-15 19:56:01,"0,91902","0,17641","0,18323"
2021-12-15 19:56:03,"0,15604","0,83721","0,13773"
2021-12-15 19:56:05,"0,20731","0,12345","0,17042"
2021-12-15 19:56:07,"0,24555","0,15432","0,20881"
2021-12-15 19:56:10,"0,16126","0,34488","0,15663"
2021-12-15 19:56:12,"0,23022","0,13636","0,1365"
2021-12-15 19:56:14,"0,40358","0,34108","0,36735"
2021-12-15 19:56:17,"1,18494","0,39348","0,48723"
2021-12-15 19:56:19,"0,84474","0,48509","1,06696"
2021-12-15 19:56:21,"0,96683","0,51895","1,47274"
2021-12-15 19:56:24,"0,70144","0,38963","0,74313"
2021-12-15 19:56:26,"1,59766","0,54483","1,51258"
2021-12-15 19:56:28,"0,8","0,39363","0,86381"
2021-12-15 19:56:30,"0,88081","0,46889","1,19884"
2021-12-15 19:56:33,"0,85214","0,50053","1,12066"
2021-12-15 19:56:36,"0,7968","0,35821","0,63731"
2021-12-15 19:56:38,"0,21117","1,80254","0,20653"
2021-12-15 19:56:40,"0,17872","0,13658","0,15556"
2021-12-15 19:56:43,"0,24725","0,11552","0,1564"
2021-12-15 19:56:45,"0,144","0,13463","0,14269"
2021-12-15 19:56:47,"0,47499","2,73102","0,20703"
2021-12-15 19:56:50,"0,84868","0,51805","0,57379"
2021-12-15 19:56:52,"1,18521","0,5291","0,65272"
2021-12-15 19:56:54,"0,82499","0,38766","0,37884"
2021-12-15 19:56:56,"0,85373","0,66834","1,5236"
2021-12-15 19:56:58,"1,27886","0,69062","1,1646"
2021-12-15 19:57:00,"1,06561","0,6386","1,30466"
2021-12-15 19:57:03,"1,03585","0,87314","1,60869"
2021-12-15 19:57:05,"0,89782","0,75963","1,646"
2021-12-15 19:57:07,"1,21827","0,74539","1,33316"
2021-12-15 19:57:09,"1,00371","0,83381","1,47588"
2021-12-15 19:57:12,"1,42097","0,72031","1,16499"
2021-12-15 19:57:14,"0,19098","1,78178","0,19665"
2021-12-15 19:57:16,"0,19052","0,89524","0,16117"
2021-12-15 19:57:18,"0,22911","0,16995","0,17547"
2021-12-15 19:57:20,"0,19073","0,15032","0,15471"
2021-12-15 19:57:23,"0,47338","2,68291","0,34173"
2021-12-15 19:57:25,"0,29763","0,3021","0,35845"
2021-12-15 19:57:28,"1,82028","0,50091","1,11687"
2021-12-15 19:57:30,"1,28478","0,43246","0,81651"
2021-12-15 19:57:32,"0,76524","0,56444","1,38692"
2021-12-15 19:57:34,"1,38788","0,64779","1,33125"
2021-12-15 19:57:36,"1,12927","0,77036","1,3721"
2021-12-15 19:57:39,"1,26841","0,64245","1,42801"
2021-12-15 19:57:41,"1,02031","0,75043","1,67743"
2021-12-15 19:57:43,"1,33809","0,79474","1,63932"
2021-12-15 19:57:45,"1,17628","0,67261","1,45672"
2021-12-15 19:57:47,"0,88403","0,7348","1,54899"
2021-12-15 19:57:49,"0,48621","0,18425","0,1987"
2021-12-15 19:57:52,"0,16476","0,14209","0,2068"
2021-12-15 19:57:54,"0,23904","0,11549","0,2277"
2021-12-15 19:57:56,"0,18094","0,13739","0,18308"
2021-12-15 19:57:58,"0,64209","10,72809","0,18625"
2021-12-15 19:58:00,"0,15372","0,2107","0,15953"
2021-12-15 19:58:03,"0,97701","0,45482","0,73547"
2021-12-15 19:58:05,"0,76182","0,35134","0,42057"
2021-12-15 19:58:07,"0,99949","0,48281","0,88071"
2021-12-15 19:58:09,"0,92851","0,69799","1,67101"
2021-12-15 19:58:12,"1,18856","0,63755","1,43057"
2021-12-15 19:58:14,"1,12629","0,85055","1,85675"
2021-12-15 19:58:16,"0,87692","0,47579","0,9924"
2021-12-15 19:58:18,"0,9223","0,70173","1,48317"
2021-12-15 19:58:20,"1,24533","0,52762","1,126"
2021-12-15 19:58:23,"1,0971","0,72949","1,94476"
2021-12-15 19:58:25,"0,49945","0,17145","0,22176"
2021-12-15 19:58:27,"0,35464","5,38704","0,17429"
2021-12-15 19:58:29,"0,19135","0,12245","0,1584"
2021-12-15 19:58:32,"0,17978","0,12651","0,14655"
2021-12-15 19:58:34,"0,66064","7,0356","0,28132"
2021-12-15 19:58:36,"0,15696","0,1841","0,15847"
2021-12-15 19:58:38,"0,67876","0,35198","0,49379"
2021-12-15 19:58:41,"1,32915","0,38277","0,68168"
2021-12-15 19:58:43,"0,80043","0,4735","1,14885"
2021-12-15 19:58:45,"1,02171","0,43009","1,53135"
2021-12-15 19:58:47,"0,99478","0,46592","1,03188"
2021-12-15 19:58:49,"1,18089","0,51877","1,46144"
2021-12-15 19:58:51,"0,93079","0,47418","1,05083"
2021-12-15 19:58:53,"1,09857","0,5288","1,61432"
2021-12-15 19:58:56,"0,81675","0,40256","0,83772"
2021-12-15 19:58:58,"0,92763","0,5594","1,5881"
2021-12-15 19:59:00,"1,04204","0,61678","1,6473"
2021-12-15 19:59:02,"0,24612","1,1033","0,18074"
2021-12-15 19:59:04,"0,18939","0,11957","0,18249"
2021-12-15 19:59:07,"0,15892","0,16923","0,16639"
2021-12-15 19:59:09,"0,16696","0,14168","0,13357"
2021-12-15 19:59:12,"0,16488","0,13019","0,21197"
2021-12-15 19:59:14,"0,19339","0,13276","0,19817"
2021-12-15 19:59:16,"0,18403","0,20476","0,18156"
2021-12-15 19:59:19,"0,25905","0,17117","0,18463"
2021-12-15 19:59:21,"0,64209","0,37613","0,48029"
2021-12-15 19:59:23,"1,25279","0,50256","1,08341"
