Category,x,y,z
2021-12-15 19:52:18,"0,80241","0,44254","0,40528"
2021-12-15 19:52:20,"0,37644","0,40423","0,30512"
2021-12-15 19:52:22,"0,70746","0,36827","0,45507"
2021-12-15 19:52:24,"0,63883","0,40981","0,46207"
2021-12-15 19:52:27,"0,12429","0,30055","0,20465"
2021-12-15 19:52:30,"0,17879","0,14759","0,20796"
2021-12-15 19:52:33,"0,142","0,13185","0,16747"
2021-12-15 19:52:35,"0,22342","0,19756","0,15805"
2021-12-15 19:52:37,"0,41024","0,17728","0,17705"
2021-12-15 19:52:39,"0,7357","0,55809","0,69498"
2021-12-15 19:52:42,"0,52864","0,64599","0,4377"
2021-12-15 19:52:44,"0,98956","0,55794","0,61206"
2021-12-15 19:52:46,"1,13274","0,57862","0,8177"
2021-12-15 19:52:48,"0,66127","0,5933","0,68916"
2021-12-15 19:52:50,"1,83955","0,557","1,13912"
2021-12-15 19:52:53,"1,40812","0,48714","0,90068"
2021-12-15 19:52:55,"1,35833","0,55802","0,69198"
2021-12-15 19:52:58,"1,34099","0,40975","0,79093"
2021-12-15 19:53:00,"1,23931","0,39688","0,71956"
2021-12-15 19:53:03,"0,14498","0,27993","0,19492"
2021-12-15 19:53:06,"0,21377","0,21769","0,21442"
2021-12-15 19:53:08,"0,17595","0,13586","0,19243"
2021-12-15 19:53:10,"0,42597","0,62161","0,34165"
2021-12-15 19:53:13,"0,13458","0,1732","0,21264"
2021-12-15 19:53:15,"0,5122","0,51721","0,45103"
2021-12-15 19:53:18,"0,53973","0,45078","0,37604"
2021-12-15 19:53:20,"0,7975","0,39083","0,50279"
2021-12-15 19:53:22,"0,92214","0,45305","0,78998"
2021-12-15 19:53:24,"0,55773","0,46136","0,50165"
2021-12-15 19:53:27,"0,72613","0,42141","0,7728"
2021-12-15 19:53:29,"1,02321","0,39631","0,60779"
2021-12-15 19:53:31,"0,90119","0,39097","0,53287"
2021-12-15 19:53:33,"0,57578","0,40155","0,55516"
2021-12-15 19:53:36,"0,91551","0,38978","0,61981"
2021-12-15 19:53:38,"0,30501","0,34384","0,38485"
2021-12-15 19:53:40,"0,21609","0,27175","0,20829"
2021-12-15 19:53:43,"0,28371","0,29386","0,23955"
2021-12-15 19:53:45,"0,15413","0,15483","0,19231"
2021-12-15 19:53:47,"0,18218","0,20963","0,19167"
2021-12-15 19:53:49,"1,10605","0,20821","0,24344"
2021-12-15 19:53:52,"0,70319","0,53105","0,69443"
2021-12-15 19:53:54,"0,64231","0,52185","0,68292"
2021-12-15 19:53:56,"0,94735","0,47361","0,71401"
2021-12-15 19:53:59,"0,73432","0,47524","0,58842"
2021-12-15 19:54:02,"1,71959","0,49498","0,92375"
2021-12-15 19:54:04,"0,76641","0,46754","0,54863"
2021-12-15 19:54:06,"1,32992","0,47375","0,75275"
2021-12-15 19:54:08,"0,71128","0,4908","0,44622"
2021-12-15 19:54:11,"1,04588","0,51738","0,60128"
2021-12-15 19:54:13,"0,4391","0,33356","0,40163"
2021-12-15 19:54:15,"0,15943","0,28419","0,20822"
2021-12-15 19:54:18,"0,17422","0,13676","0,14967"
2021-12-15 19:54:20,"0,16594","0,11887","0,17516"
2021-12-15 19:54:23,"0,19146","0,20983","0,19269"
2021-12-15 19:54:25,"0,76957","0,2155","0,21811"
2021-12-15 19:54:28,"1,30863","0,52452","0,76782"
2021-12-15 19:54:30,"1,13795","0,50907","0,64673"
2021-12-15 19:54:32,"0,99111","0,42269","0,56485"
2021-12-15 19:54:35,"1,14418","0,42888","0,82591"
2021-12-15 19:54:37,"1,3364","0,43055","0,94967"
2021-12-15 19:54:40,"0,84213","0,42608","0,711"
2021-12-15 19:54:42,"1,79142","0,42647","0,73867"
2021-12-15 19:54:45,"0,68884","0,45955","0,649"
2021-12-15 19:54:48,"1,09516","0,44996","0,70549"
2021-12-15 19:54:51,"0,15027","0,29543","0,18345"
2021-12-15 19:54:53,"0,33424","0,18309","0,25414"
2021-12-15 19:54:55,"0,32692","0,29333","0,23758"
2021-12-15 19:54:58,"0,19468","0,41066","0,23402"
2021-12-15 19:55:00,"0,26322","0,14476","0,2098"
2021-12-15 19:55:03,"0,51229","0,4621","0,73162"
2021-12-15 19:55:05,"0,61759","0,51469","0,9916"
2021-12-15 19:55:08,"0,93243","0,41368","0,68244"
2021-12-15 19:55:11,"1,37608","0,43792","0,89095"
2021-12-15 19:55:13,"1,50603","0,43334","1,10494"
2021-12-15 19:55:15,"1,29409","0,44172","0,92691"
2021-12-15 19:55:18,"1,8205","0,47767","0,96916"
2021-12-15 19:55:20,"1,12176","0,50361","0,80104"
2021-12-15 19:55:23,"1,71381","0,49585","1,21994"
2021-12-15 19:55:25,"1,20141","0,30268","0,59776"
2021-12-15 19:55:27,"0,1655","0,31757","0,14879"
2021-12-15 19:55:29,"0,29823","0,2016","0,24036"
2021-12-15 19:55:32,"0,1718","0,17922","0,17349"
2021-12-15 19:55:34,"0,19611","0,36459","0,21271"
2021-12-15 19:55:36,"0,25032","0,21864","0,18198"
2021-12-15 19:55:39,"0,46641","0,44705","0,47729"
2021-12-15 19:55:42,"0,65405","0,44916","0,48379"
2021-12-15 19:55:44,"0,54317","0,44523","0,43602"
2021-12-15 19:55:46,"1,24217","0,49198","0,86752"
2021-12-15 19:55:49,"1,63002","0,48802","0,9507"
2021-12-15 19:55:51,"0,91057","0,48361","0,63985"
2021-12-15 19:55:53,"1,72321","0,45882","0,76526"
2021-12-15 19:55:55,"1,79037","0,48813","0,8744"
2021-12-15 19:55:58,"1,81324","0,48391","0,8887"
2021-12-15 19:56:01,"0,47067","0,16745","0,30885"
2021-12-15 19:56:03,"0,15413","0,26848","0,15769"
2021-12-15 19:56:05,"0,20043","0,15216","0,22312"
2021-12-15 19:56:07,"0,24043","0,19976","0,20011"
2021-12-15 19:56:10,"0,15296","0,17821","0,1852"
2021-12-15 19:56:12,"0,23343","0,14197","0,14628"
2021-12-15 19:56:14,"0,31588","0,44301","0,35251"
2021-12-15 19:56:17,"0,88916","0,52185","0,81323"
2021-12-15 19:56:19,"1,03377","0,5688","0,70628"
2021-12-15 19:56:21,"1,75157","0,41628","1,0463"
2021-12-15 19:56:24,"1,09585","0,45634","0,49275"
2021-12-15 19:56:26,"2,22667","0,53858","1,23381"
2021-12-15 19:56:28,"1,17062","0,53006","0,6811"
2021-12-15 19:56:30,"1,5223","0,51073","0,74632"
2021-12-15 19:56:33,"1,14035","0,44002","0,66138"
2021-12-15 19:56:36,"1,08281","0,43211","0,48205"
2021-12-15 19:56:38,"0,20053","0,29643","0,19078"
2021-12-15 19:56:40,"0,20032","0,14673","0,21869"
2021-12-15 19:56:43,"0,27929","0,1638","0,19275"
2021-12-15 19:56:45,"0,17262","0,13867","0,18791"
2021-12-15 19:56:47,"0,24174","0,22689","0,18883"
2021-12-15 19:56:50,"1,17318","0,55718","0,76908"
2021-12-15 19:56:52,"0,83728","0,4953","0,4971"
2021-12-15 19:56:55,"0,67207","0,51517","0,45079"
2021-12-15 19:56:57,"1,34317","0,44296","0,89119"
2021-12-15 19:57:00,"0,75812","0,44637","0,50328"
2021-12-15 19:57:03,"0,79494","0,46169","0,46998"
2021-12-15 19:57:05,"1,11853","0,46189","0,60779"
2021-12-15 19:57:07,"1,12913","0,46553","0,74126"
2021-12-15 19:57:09,"0,85745","0,44389","0,59658"
2021-12-15 19:57:12,"0,71942","0,51801","0,85319"
2021-12-15 19:57:14,"0,20043","0,33187","0,18088"
2021-12-15 19:57:17,"0,16792","0,15592","0,1535"
2021-12-15 19:57:19,"0,20379","0,16914","0,22784"
2021-12-15 19:57:22,"0,16328","0,36898","0,16256"
2021-12-15 19:57:24,"0,21311","0,12287","0,16757"
2021-12-15 19:57:27,"1,2777","0,55515","0,83637"
2021-12-15 19:57:29,"1,54075","0,57808","0,74054"
2021-12-15 19:57:31,"1,34071","0,53972","0,99723"
2021-12-15 19:57:33,"1,12869","0,44916","0,75714"
2021-12-15 19:57:35,"0,86134","0,44786","0,5529"
2021-12-15 19:57:38,"1,61072","0,46417","0,83147"
2021-12-15 19:57:40,"0,62405","0,43909","0,47527"
2021-12-15 19:57:43,"1,36878","0,44526","1,01604"
2021-12-15 19:57:46,"1,26919","0,41276","0,72546"
2021-12-15 19:57:48,"0,75048","0,42457","0,68781"
2021-12-15 19:57:51,"0,16309","0,27821","0,19177"
2021-12-15 19:57:53,"0,19336","0,15109","0,22552"
2021-12-15 19:57:55,"0,26919","0,14441","0,16662"
2021-12-15 19:57:58,"0,13809","0,13496","0,17472"
2021-12-15 19:58:00,"0,17686","0,12132","0,16322"
2021-12-15 19:58:03,"0,55308","0,43075","0,53729"
2021-12-15 19:58:05,"0,78717","0,44899","0,52087"
2021-12-15 19:58:07,"0,65722","0,44764","0,54175"
2021-12-15 19:58:10,"0,97532","0,42742","0,43439"
2021-12-15 19:58:13,"1,62425","0,45237","0,98891"
2021-12-15 19:58:15,"0,9156","0,40708","0,58191"
2021-12-15 19:58:18,"1,35659","0,40184","0,62045"
2021-12-15 19:58:20,"0,91332","0,40856","0,50551"
2021-12-15 19:58:23,"1,51905","0,39841","0,79041"
2021-12-15 19:58:25,"0,30078","0,11682","0,18801"
2021-12-15 19:58:27,"0,30908","0,55129","0,20999"
2021-12-15 19:58:29,"0,18704","0,139","0,18577"
2021-12-15 19:58:32,"0,15986","0,11051","0,14271"
2021-12-15 19:58:34,"0,3173","0,41822","0,31073"
2021-12-15 19:58:36,"0,19699","0,14506","0,16172"
2021-12-15 19:58:38,"0,53985","0,43478","0,38988"
2021-12-15 19:58:41,"1,19943","0,42139","0,63799"
2021-12-15 19:58:43,"1,2618","0,46481","0,9579"
2021-12-15 19:58:45,"1,87266","0,43404","1,17754"
2021-12-15 19:58:47,"1,37469","0,44912","0,83939"
2021-12-15 19:58:49,"1,87755","0,516","1,01669"
2021-12-15 19:58:51,"1,3913","0,49863","0,83097"
2021-12-15 19:58:53,"1,89558","0,48422","1,03183"
2021-12-15 19:58:56,"1,12264","0,45782","0,67804"
2021-12-15 19:58:58,"1,93462","0,4545","1,15015"
2021-12-15 19:59:00,"1,35029","0,43069","0,88758"
2021-12-15 19:59:03,"0,29319","0,61096","0,23798"
2021-12-15 19:59:05,"0,17345","0,13213","0,16903"
2021-12-15 19:59:08,"0,17847","0,13323","0,18141"
2021-12-15 19:59:10,"0,20426","0,15175","0,16238"
2021-12-15 19:59:13,"0,32946","0,25958","0,29447"
2021-12-15 19:59:15,"0,16387","0,13884","0,19428"
2021-12-15 19:59:17,"0,17568","0,16276","0,1616"
2021-12-15 19:59:20,"0,50318","0,36864","0,44551"
2021-12-15 19:59:22,"0,37545","0,37327","0,51751"
2021-12-15 19:59:25,"0,75597","0,39495","0,77944"
2021-12-15 19:59:27,"1,50623","0,4053","0,81038"
2021-12-15 19:59:29,"1,25924","0,43423","0,75156"
2021-12-15 19:59:32,"1,02199","0,41601","0,72862"
2021-12-15 19:59:34,"1,6216","0,42436","0,6764"
2021-12-15 19:59:36,"1,65507","0,43515","0,75083"
2021-12-15 19:59:39,"0,72883","0,36409","0,52365"
2021-12-15 19:59:42,"1,79627","0,35848","0,79512"
2021-12-15 19:59:44,"0,37312","0,15068","0,21379"
2021-12-15 19:59:46,"0,21949","0,60426","0,1936"
2021-12-15 19:59:49,"0,36588","0,13127","0,2623"
2021-12-15 19:59:51,"0,14852","0,12288","0,16317"
2021-12-15 19:59:53,"0,32659","1,15409","0,20183"
2021-12-15 19:59:56,"0,52988","0,37844","0,53456"
2021-12-15 19:59:58,"0,81966","0,45232","0,69942"
2021-12-15 20:00:00,"0,79703","0,43017","0,46383"
2021-12-15 20:00:03,"1,69058","0,43835","1,14443"
2021-12-15 20:00:06,"1,23137","0,45801","0,7969"
2021-12-15 20:00:08,"1,80579","0,47972","1,1525"
2021-12-15 20:00:10,"1,15159","0,39817","0,72442"
2021-12-15 20:00:12,"1,64061","0,39818","0,94975"
2021-12-15 20:00:14,"1,7166","0,43993","0,9182"
2021-12-15 20:00:17,"1,90518","0,467","1,00179"
2021-12-15 20:00:19,"1,11589","0,46163","0,76857"
2021-12-15 20:00:21,"0,19684","0,3349","0,21617"
2021-12-15 20:00:24,"0,18191","0,16709","0,20952"
2021-12-15 20:00:27,"0,1461","0,16316","0,16463"
2021-12-15 20:00:29,"0,25455","1,05888","0,1778"
2021-12-15 20:00:32,"0,3771","0,48311","0,3261"
2021-12-15 20:00:34,"0,71903","0,55534","0,58574"
2021-12-15 20:00:36,"0,76319","0,54151","0,57109"
2021-12-15 20:00:38,"0,92141","0,46866","0,7284"
2021-12-15 20:00:40,"1,91259","0,48842","1,24423"
2021-12-15 20:00:43,"1,48141","0,45743","1,07432"
2021-12-15 20:00:45,"1,79238","0,46106","1,13455"
2021-12-15 20:00:47,"1,76025","0,42652","1,14574"
2021-12-15 20:00:50,"1,03678","0,5471","0,65047"
2021-12-15 20:00:52,"1,49264","0,51998","0,90912"
2021-12-15 20:00:54,"1,85595","0,51308","1,03655"
2021-12-15 20:00:57,"0,1897","0,31881","0,1653"
2021-12-15 20:00:59,"0,19077","0,28036","0,18875"
2021-12-15 20:01:01,"0,16759","0,13047","0,16355"
2021-12-15 20:01:03,"0,19768","0,11744","0,1671"
2021-12-15 20:01:05,"0,18345","0,11592","0,15028"
2021-12-15 20:01:07,"0,18178","0,17582","0,13497"
2021-12-15 20:01:09,"0,17309","0,11673","0,13"
2021-12-15 20:01:11,"0,14437","0,16319","0,18749"
2021-12-15 20:01:13,"0,15959","0,12576","0,16814"
2021-12-15 20:01:15,"0,20377","0,13306","0,17667"
2021-12-15 20:01:18,"0,19138","0,1441","0,16747"
2021-12-15 20:01:20,"0,1383","0,16948","0,17276"
2021-12-15 20:01:23,"0,17948","0,13062","0,16103"
2021-12-15 20:01:25,"0,15971","0,17256","0,16987"
2021-12-15 20:01:28,"0,18851","0,12715","0,16379"
2021-12-15 20:01:30,"0,19736","0,12161","0,16606"
2021-12-15 20:01:32,"0,14993","0,1325","0,21941"
2021-12-15 20:01:34,"0,16759","0,13603","0,16866"
2021-12-15 20:01:37,"0,13738","0,1704","0,17383"
2021-12-15 20:01:40,"0,16152","0,13431","0,16881"
2021-12-15 20:01:42,"0,18624","0,15544","0,21236"
2021-12-15 20:01:45,"0,16408","0,10887","0,16473"
2021-12-15 20:01:47,"0,12388","0,13468","0,16477"
2021-12-15 20:01:50,"0,14821","0,12969","0,16332"
2021-12-15 20:01:52,"0,1743","0,12808","0,18445"
2021-12-15 20:01:54,"0,27134","0,16672","0,16876"
2021-12-15 20:01:57,"0,16265","0,12392","0,19555"
2021-12-15 20:01:59,"0,22344","0,39297","0,19475"
2021-12-15 20:02:02,"0,86877","0,35708","0,44544"
2021-12-15 20:02:04,"0,78224","0,5449","0,74129"
2021-12-15 20:02:06,"0,56197","0,47647","0,52402"
2021-12-15 20:02:08,"0,37707","0,42474","0,46825"
2021-12-15 20:02:11,"1,79071","0,42064","1,13817"
2021-12-15 20:02:13,"1,28779","0,37798","1,06987"
2021-12-15 20:02:15,"2,14953","0,46409","1,2211"
2021-12-15 20:02:17,"1,5172","0,45511","1,27625"
2021-12-15 20:02:20,"1,9474","0,47541","0,99676"
2021-12-15 20:02:22,"1,30421","0,49232","0,9271"
2021-12-15 20:02:24,"2,33557","0,5236","1,44323"
2021-12-15 20:02:27,"0,20664","0,29982","0,22622"
2021-12-15 20:02:29,"0,23577","0,15119","0,15087"
2021-12-15 20:02:32,"0,2473","0,16792","0,25493"
2021-12-15 20:02:34,"0,16455","0,11401","0,18672"
2021-12-15 20:02:37,"0,30054","0,18176","0,21416"
2021-12-15 20:02:39,"1,04635","0,47104","0,76701"
2021-12-15 20:02:41,"0,99278","0,43798","0,92529"
2021-12-15 20:02:43,"0,86486","0,44415","0,63137"
2021-12-15 20:02:46,"1,4928","0,36258","1,0716"
2021-12-15 20:02:48,"1,16123","0,43456","0,98742"
2021-12-15 20:02:50,"1,53083","0,41217","1,02417"
2021-12-15 20:02:53,"1,11822","0,36445","0,93084"
2021-12-15 20:02:55,"1,62884","0,38504","0,92853"
2021-12-15 20:02:57,"0,97162","0,39146","0,81106"
2021-12-15 20:03:00,"1,6203","0,38183","0,99121"
2021-12-15 20:03:02,"0,48747","0,28168","0,46532"
2021-12-15 20:03:04,"0,13947","0,31256","0,14251"
2021-12-15 20:03:06,"0,31988","0,18126","0,26285"
2021-12-15 20:03:09,"0,17826","0,13987","0,19725"
2021-12-15 20:03:12,"0,1577","0,20676","0,17896"
2021-12-15 20:03:14,"0,14272","0,14734","0,21348"
2021-12-15 20:03:16,"0,46459","0,45113","0,52156"
2021-12-15 20:03:18,"0,72103","0,51827","0,70614"
2021-12-15 20:03:20,"0,77871","0,48997","0,56685"
2021-12-15 20:03:23,"1,19229","0,52373","0,68251"
2021-12-15 20:03:25,"1,04325","0,53081","0,71876"
2021-12-15 20:03:27,"1,96572","0,52212","1,12088"
2021-12-15 20:03:30,"1,21893","0,42766","0,8679"
2021-12-15 20:03:32,"1,26545","0,47024","0,95195"
2021-12-15 20:03:34,"1,26617","0,40216","0,97349"
2021-12-15 20:03:37,"1,1422","0,4299","0,80703"
2021-12-15 20:03:39,"0,17516","0,35402","0,20812"
2021-12-15 20:03:41,"0,15372","0,14297","0,16922"
2021-12-15 20:03:44,"0,16027","0,11754","0,16459"
2021-12-15 20:03:47,"0,16874","0,13437","0,13082"
2021-12-15 20:03:49,"0,19498","0,14321","0,19541"
2021-12-15 20:03:51,"0,14953","0,13128","0,19168"
2021-12-15 20:03:53,"0,1581","0,12502","0,19419"
2021-12-15 20:03:56,"0,19073","0,12722","0,1725"
2021-12-15 20:03:58,"0,18063","0,19354","0,19716"
2021-12-15 20:04:00,"0,15666","0,20059","0,17038"
2021-12-15 20:04:02,"0,91153","0,50173","0,64231"
2021-12-15 20:04:04,"0,64555","0,49053","0,67503"
2021-12-15 20:04:07,"0,6916","0,41622","0,66979"
2021-12-15 20:04:09,"1,71783","0,46065","1,14117"
2021-12-15 20:04:12,"1,62998","0,48922","1,1333"
2021-12-15 20:04:14,"2,10309","0,50533","1,1402"
2021-12-15 20:04:16,"1,98709","0,50235","1,19748"
2021-12-15 20:04:18,"1,81795","0,4435","1,03879"
2021-12-15 20:04:21,"1,58476","0,41366","1,09539"
2021-12-15 20:04:23,"1,70395","0,41524","1,01101"
2021-12-15 20:04:25,"0,25441","0,29888","0,41848"
2021-12-15 20:04:28,"0,30503","0,26047","0,30215"
2021-12-15 20:04:30,"0,21593","0,28971","0,26212"
2021-12-15 20:04:33,"0,25436","0,42067","0,19528"
2021-12-15 20:04:35,"0,33235","0,2054","0,2001"
2021-12-15 20:04:37,"0,61625","0,40056","0,51434"
2021-12-15 20:04:39,"1,31857","0,41271","0,76054"
2021-12-15 20:04:41,"0,9176","0,43465","0,734"
2021-12-15 20:04:43,"1,06354","0,40772","0,7417"
2021-12-15 20:04:46,"1,17832","0,45904","0,99477"
2021-12-15 20:04:48,"1,75526","0,43149","1,13367"
2021-12-15 20:04:50,"1,06956","0,46231","0,7512"
2021-12-15 20:04:53,"1,74129","0,43652","1,12577"
2021-12-15 20:04:56,"1,12972","0,41213","0,63452"
2021-12-15 20:04:58,"1,4735","0,41724","1,00662"
2021-12-15 20:05:00,"1,26487","0,41504","0,74663"
2021-12-15 20:05:02,"0,16346","0,3253","0,17066"
2021-12-15 20:05:04,"0,3622","0,22844","0,34039"
2021-12-15 20:05:07,"0,14518","0,13915","0,14117"
2021-12-15 20:05:09,"0,2304","0,37336","0,26411"
2021-12-15 20:05:11,"0,31819","0,15503","0,16779"
2021-12-15 20:05:14,"0,71128","0,46453","0,5537"
2021-12-15 20:05:17,"0,74171","0,4484","0,64325"
2021-12-15 20:05:19,"1,17036","0,44841","0,92923"
2021-12-15 20:05:21,"1,67457","0,52207","1,12938"
2021-12-15 20:05:24,"1,98923","0,4854","1,34695"
2021-12-15 20:05:27,"1,41837","0,5309","1,10379"
2021-12-15 20:05:29,"1,99657","0,50536","1,10539"
2021-12-15 20:05:32,"1,35486","0,47707","0,89168"
2021-12-15 20:05:34,"2,06177","0,4728","1,09345"
2021-12-15 20:05:36,"0,70578","0,16626","0,3995"
2021-12-15 20:05:38,"0,14979","0,30774","0,13385"
2021-12-15 20:05:41,"0,14911","0,13214","0,17588"
2021-12-15 20:05:43,"0,15907","0,138","0,16567"
2021-12-15 20:05:45,"0,19052","0,16576","0,20033"
2021-12-15 20:05:48,"0,79874","0,28395","0,32767"
2021-12-15 20:05:51,"1,3828","0,49552","0,95239"
2021-12-15 20:05:53,"0,75147","0,59539","0,50692"
2021-12-15 20:05:55,"1,39757","0,42193","1,03185"
2021-12-15 20:05:58,"1,45609","0,40363","0,87317"
2021-12-15 20:06:00,"1,81454","0,39358","1,14989"
2021-12-15 20:06:02,"1,47093","0,42287","0,87859"
2021-12-15 20:06:04,"1,77859","0,39943","1,11164"
2021-12-15 20:06:07,"1,12173","0,46791","0,76342"
2021-12-15 20:06:10,"1,65975","0,36879","1,06543"
2021-12-15 20:06:12,"0,49444","0,19236","0,2944"
2021-12-15 20:06:14,"0,14641","0,28391","0,19109"
2021-12-15 20:06:16,"0,29817","0,13213","0,21007"
2021-12-15 20:06:19,"0,15895","0,14848","0,17551"
2021-12-15 20:06:21,"0,1733","0,16468","0,18425"
2021-12-15 20:06:24,"0,58114","0,32135","0,26733"
2021-12-15 20:06:26,"0,45914","0,35315","0,53146"
2021-12-15 20:06:28,"1,25558","0,39502","0,80963"
2021-12-15 20:06:31,"0,97186","0,44831","0,75821"
2021-12-15 20:06:33,"1,50021","0,44806","0,80479"
2021-12-15 20:06:35,"1,14565","0,42138","0,87221"
2021-12-15 20:06:38,"1,03426","0,38905","0,78601"
2021-12-15 20:06:41,"1,72122","0,41151","1,01836"
2021-12-15 20:06:43,"1,01446","0,41091","0,73389"
2021-12-15 20:06:45,"1,78265","0,38675","0,88336"
2021-12-15 20:06:48,"0,76782","0,25971","0,44398"
2021-12-15 20:06:50,"0,18152","0,28409","0,15087"
2021-12-15 20:06:53,"0,16582","0,20703","0,18891"
2021-12-15 20:06:56,"0,14107","0,13075","0,169"
2021-12-15 20:06:58,"0,41087","0,50404","0,21835"
2021-12-15 20:07:00,"0,39208","0,35214","0,36827"
2021-12-15 20:07:02,"0,7173","0,49451","0,7136"
2021-12-15 20:07:04,"0,69593","0,51199","0,6491"
2021-12-15 20:07:06,"0,86823","0,48386","0,96396"
2021-12-15 20:07:08,"1,52338","0,46349","1,04951"
2021-12-15 20:07:11,"0,9202","0,44798","0,62399"
